name,lat,long,formatted_address,types
AAC Motor CHEVROLET,-6.2676101,106.9950791,"Jalan Siliwangi Raya No.225, Sepanjang Jaya, Kec. Bekasi Tim., Kota Bks, Jawa Barat 17116, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Showroom ANDI chevrolet Seken,-6.1573196,106.9163942,"No.80, Jl. Raya Bekasi No.2, RW.3, Pegangsaan Dua, Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14250, Indonesia","['store', 'point_of_interest', 'establishment']"
BENGKEL CHEVROLET - MULAND MOTOR,-6.331814,107.176214,"Jayamukti, Central Cikarang, Bekasi, West Java 17530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet Kencana Motor (KENMOT),-6.30086,106.957266,"Jl. Wibawa Mukti II No.6, Jatiasih, Kec. Jatiasih, Kota Bks, Jawa Barat 17423, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Toko Sperpart Chevrolet Opel Peugeot didepok,-6.398309999999999,106.790143,"Jl. Jagal Gg Aula Anur No.93, Rangkapan Jaya, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16412, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
BENGKEL OPEL CHEVROLET,-6.371141799999999,106.8828592,"Jl. Radar Auri No.23, Cisalak Ps., Kec. Cimanggis, Kota Depok, Jawa Barat 16452, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet AK Putera Bintaro Jaya,-6.272842499999999,106.6985868,"Parigi Baru, Pondok Aren, South Tangerang City, Banten 15228, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Dealer CHEVROLET,-6.3759619,106.9129593,"Jatikarya, Jatisampurna, Bekasi City, West Java 17435, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel ABM Opel/Chevrolet,-6.3701735,107.1136043,"Jl. Mbah Kilong No.1, Sukadami, Cikarang Pusat, Sukadami, Kec. Cikarang Pusat, Bekasi, Jawa Barat 17530, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet bintaro,-6.2699989,106.6969285,"Jl. CBD blok CE No B-03, Parigi, Kec. Pd. Aren, Jakarta, Daerah Khusus Ibukota Jakarta 15227, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel 7 Umum dan Spesialis,-6.250245,107.065046,"Jalan Kali Baru yapink rt 005 rw 02 no 3, Jl. Mangunjaya, Mangunjaya, Kec. Tambun Sel., Bekasi, Jawa Barat 17510, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Service AC Mobil Chevrolet - DokterMobil SERPONG,-6.2434696,106.6201966,"RUKO Paramount Dotcom Blok Orange no.5 Gading Serpong Phone/WA: 0813-1991-2289, Klp. Dua, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Chevrolet Bintaro,-6.2730181,106.6985921,"Jl. CBD Blok CE No. B-03 Perigi Lama Pondok Aren Parigi Pondok Aren Tangerang Selatan Banten 15227 ID, Jl. Emerald Boulevard, Parigi, Pondok Aren, South Tangerang City, Banten 15227, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Prima Fatmawati,-6.2675765,106.7976129,"Jalan RS Fatmawati No.45A-E, RT.6/RW.5, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Bengkel Opel Chevrolet Depok Pandit Jaya Motor (PJM),-6.386356399999999,106.844335,"Jl. Waru Jaya No.133A, RT.08/RW.21, Mekar Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16411, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Megajaya Motor Chevrolet Opel,-6.150428499999999,106.843747,"Pasar Mobil Kemayoran Blok A No. 30A, Jalan Industri Raya, Pademangan Timur, Pademangan, RW.10, Pademangan Tim., Kec. Pademangan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
