name,lat,long,formatted_address,types
Bengkel Mobil Oscar Autocars,-6.254492000000001,106.619625,"Jl. Desa Curug Tgr. No.69, Curug Sangereng, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Mobil BOS Bintaro,-6.275658,106.762904,"Jalan RC Veteran Nomor 19, Kelurahan Bintaro, Kecamatan Pesanggrahan, RT.4/RW.7, Bintaro, Pesanggrahan, RT.4/RW.7, Bintaro, Kec. Pesanggrahan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12330, Indonesia","['car_wash', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Bengkel Mobil BOS BSD,-6.3055346,106.6696253,"Jl. Kp., Cilenggang, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Motor Fatih,-6.2246413,106.5543409,"Jl.Raya Serang km.10,5 No.6, Jl. Kp. Kadu Suka Mulya No.Ds, Bunder, Kec. Cikupa, Tangerang, Banten 15710, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Ford Kota Tangerang,-6.1898487,106.6420029,"Jl. Jenderal Sudirman No.89, Babakan, Kec. Tangerang, Kota Tangerang, Banten 15118, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Hra Car Repair,-6.2638595,106.791696,"No 15 Kebayoran Baru, Jl. H. Nawi Raya No.1A, RT.7/RW.7, Gandaria Utara, Kec. Kby. Baru, DKI Jakarta, Daerah Khusus Ibukota Jakarta 12140, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel mobil Om Noto,-6.2488246,106.5747736,"Gg. Keong Ronyok, Suka Bakti, Kec. Curug, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Kita BSD,-6.3168077,106.700542,"Jalan Masjid Ciater Kp. Maruga RT 04 RW 009 Serpong BSD Banten, Ciater, Kec. Serpong, Kota Tangerang Selatan, Banten 15317, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Fatih Motor,-6.2243643,106.5541076,"Jl. Raya Serang No.55, RT.1/RW.2, Bunder, Kec. Cikupa, Tangerang, Banten 15710, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel AUTOFRESH,-6.3453798,106.8148223,"Jl. Mohamad Kafi II No.8, Kelurahan Cipedak, Kecamatan Jagakarsa, RT.2/RW.5, Cipedak, Jakarta Selatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Las dan Mobil GadingSerpong SMS AJA,-6.243345,106.6196453,"Jl. Boulevard Raya Gading Serpong, Klp. Dua, Kec. Klp. Dua, Tangerang, Banten 15810, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Metropolitan,-6.3744345,106.8321238,"Jl. Margonda Raya No.335, Kemiri Muka, Kec. Beji, Kota Depok, Jawa Barat 16421, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Suzuki Putra Wijaya Motor,-6.153301,106.7241861,"Jalan Daan Mogot KM 14 no. 22-23, RT.8/RW.2, Cengkareng Bar., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Bengkel Mobil BOS Kedoya,-6.183121000000001,106.767828,"Jalan Panjang Nomor 28, Kedoya Selatan, Kebon Jeruk, RT.7/RW.1, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia","['car_wash', 'car_repair', 'point_of_interest', 'establishment']"
"Bengkel Motor "" Motorworld "" Tangerang",-6.18494,106.634681,"No. (Kapling), Jl. Kh. Soleh Ali No.111, Sukasari, Kec. Tangerang, Kota Tangerang, Banten 15118, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
